ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,OfficialReport,Surprise,Joking
1.2452E+18,My mama prolly kick me out if I told her I had corona for April fools I best not.,0,0,0,1,0,0,0,0,0,0,1
1.24518E+18,"Frustration! Overheard 2 guys talking about the Corona virus, the angrier one said disla Corona virus eh! Wanpla KKK virus stret eh!",0,0,0,1,0,0,1,0,0,0,0
1.24522E+18,"Soo, when they gonna say April fools to coronavirus bein a thing?",0,0,0,1,0,0,0,0,0,1,0
1.24525E+18,"Please, no coronavirus April fool jokes/pranks Thanks and God bless",0,1,1,0,0,0,1,0,0,0,0
1.24518E+18,Want a laugh right about now? Tuesday Night Twitter with Coronavirus,0,0,0,0,0,0,0,0,0,0,1
1.24784E+18,"Coronavirus has unveiled how easy and simple Islamic/Arewa marriage should be. No noise, no wahala, just basic nikah and small walimah.",1,0,0,0,0,0,0,0,0,1,0
1.24518E+18,"This whole Coronavirus situation is destroying everyone's peace of mind. But at the end of the day, we can't let it crush our spirit.",1,0,0,0,0,0,0,0,0,0,0
1.24525E+18,Hope Mr. NSA has quarantined himself.. he went to hotspot of corona.. this is serious..,0,0,1,0,1,0,0,0,0,0,0
1.24517E+18,Dont try to prank me tomorrow since its April Fools. Corona got me on edge.,0,0,0,0,0,0,1,0,0,0,1
1.24514E+18,This Covid_19 quarantine gonna get people fat pregnant,0,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Sugar daddies you really wanna show some love? Hmu cause Coronavirus really messing with my bag,0,0,0,0,0,1,1,0,0,0,1
1.24525E+18,"Stay home, stay safe and try your best to follow the precautionary measures against COVID19",1,0,0,0,0,0,0,0,0,0,0
1.24521E+18,"Three teams are fighting Covid19 day night: 1: Doctors, Nurses, Health Officials. 2: Modis PR team. 3: IT cell",0,1,0,0,0,0,0,0,0,0,0
1.24518E+18,Hey FYI 45 .... here in Canada we just got told well be in months of Covid19 measures.,0,0,0,0,0,1,1,0,0,1,0
1.24522E+18,I sneezed around my sister and her ass gone say you got that corona. I almost thumped her ass across the room,0,0,0,0,0,0,0,0,0,0,1
1.24519E+18,30% unemployment expected by the SUMMER.. thats roughly 40 MILLION unemployed Americans coronavirus Crisis,0,0,0,0,1,1,0,0,1,0,0
1.24784E+18,thanks to and for a brilliant zoom on covid19 emergency payment and tax and everything x,0,1,0,0,0,0,0,0,0,0,0
1.2452E+18,I am shocked on the negative media control enforced by U.S. hospitals COVID19,0,0,0,0,0,0,1,0,0,1,0
1.24515E+18,"Todays the first day I found out about anybody I know having Corona and it was 7 3 of which died, 4 on ventilators. Please be safe yall",0,0,0,0,1,1,0,0,0,0,0
1.24521E+18,april fools today and this year were all fools bc we thought this year was gonna be lit. its coronavirus year now. sigh,0,0,0,0,0,1,0,0,0,0,0
1.24517E+18,I am so proud of the work done by our visionary and dedicated educators Education in the time of COVID19,1,1,0,0,0,0,0,0,0,0,0
1.24516E+18,My mom call at least 3 people everyday saying the same thing about the Coronavirus like girl OKAAAY Im tired of hearing about it,0,0,0,1,0,0,1,0,0,0,0
1.24786E+18,Anyone know how long it took the Democrats CNN to politicise the 'corona virus'? Exact minute seconds. Or was it under a minute?,0,0,0,0,0,0,1,1,0,0,0
1.24516E+18,"South Korea reports 101 new coronavirus cases over 24 hours, bringing total to 9887 -BBG",0,0,0,0,0,0,0,0,1,0,0
1.24517E+18,us coronavirus underwood coverage up colin under could usa cases unwitting central use cruise ufc cheat,1,0,0,0,0,1,0,0,1,1,0
1.24517E+18,"CoronavirusOutbreak: more than 42,000 deaths due to COVID19 worldwide, more than 8.5 lakh people infected. Coronavirustruth",0,0,0,0,0,0,0,0,1,0,0
1.2452E+18,After this coronavirus blows over.. were still getting married right?,1,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"If you have young kiddos, I highly recommend watching the kidstogether Town Hall together. coronavirus",1,1,0,0,0,0,0,0,0,0,0
1.24519E+18,Noticing a lot of people getting a peloton posting in social media. $pton stocks COVID19 COVID19,0,0,0,0,0,0,1,0,0,1,0
1.24519E+18,Im really about to be in Indy til May... Coronavirus you dumb bitch you omfg!,0,0,0,0,0,0,1,0,0,0,0
1.24523E+18,if anyone does a coronavirus April's fools prank they're a bad person,0,0,0,0,0,0,1,0,0,0,0
1.24521E+18,since and and i cant actually hang cause of corona were face timing instead so its like were hanging out &lt;3,1,0,0,0,0,1,0,0,0,0,0
1.24521E+18,"Pakistan reports 93 new cases bringing total confirmed cases there to 2,031 and 26 total deaths. CoronaVirus Covid19 CoronaVirusOutbreak",0,0,0,0,0,0,0,0,1,0,0
1.24523E+18,Imagine the government says April fools there is no corona shit COVID19 AprilFoolsDay,0,0,0,1,1,0,0,0,0,1,1
1.24515E+18,"He is quoted as saying the Trump covid19 task force, hasnt told him to yet.",0,0,0,0,0,0,1,0,0,0,1
1.24514E+18,A hospital with a morgue in Central Park?! This is a moment in history.. RIP to every1 lost. Stay tf home. coronavirus itsreal,1,0,0,0,1,1,0,0,0,0,0
1.24524E+18,you know we will as soon as all this corona shit is over wit lol .,1,0,0,0,0,0,0,0,0,0,0
1.24521E+18,"corona got my mama texting me she loves me, this woman must be terrified",0,0,0,0,0,0,0,0,0,1,1
1.24517E+18,This cant be buried in the coronavirus news. They guys were acting like the KGB,0,0,0,0,0,0,1,0,0,0,1
1.24516E+18,coronavirus is fake science alarmism made by TikTok just so that i can learn how to do the savage dance and maybe even the supalonely one,0,0,0,0,0,0,0,0,0,0,1
1.24517E+18,"9 new recoveries in New Zealand totaling 83 in this place. Already 178,099 worldwide. coronavirus covid19 NewZealand",0,0,0,0,0,1,0,0,1,0,0
1.24525E+18,Hello World . April Fools! jk - China CCPVirus coronavirus COVID19 COVID19 Wuhan,0,0,0,0,0,0,0,0,0,0,1
1.24522E+18,"Now they want you to take their CoronaVirus test? After orchestrating CoronaVirus like 9/11, now its take my test.",0,0,0,0,0,0,0,0,0,0,1
1.24515E+18,The coronavirus has forced restaurants across the U.S. to either close or limit their service. Will the industry bounce back? -- Yahoo News,0,0,0,0,1,0,0,0,1,1,0
1.24522E+18,An aspiring makeup influencer on my IG just posted a coronavirus inspired makeup look. What the hell lmao,0,0,0,0,0,0,1,0,0,0,1
1.2452E+18,oh ya my cousin and her husband that live in nyc got coronavirus so thats todays exciting news,0,0,0,1,1,1,0,0,0,0,0
1.24519E+18,First day at work in the middle of corona outbreak. Bismillah..,1,0,1,0,0,0,0,0,0,0,0
1.24516E+18,"With Corona Virus, and now Tiger King, 2020 is just throwing words against a wall and is just running with whatever sticks together..",0,0,0,0,0,0,0,0,0,0,1
1.24518E+18,Anybody who thinks 5G caused the coronavirus knows nothing about either thing,0,0,0,0,0,0,1,0,1,0,1
1.24523E+18,4 New deaths in Hungary. Total deaths in Hungary: 20 7 New deaths in China. Total deaths in China: 3312 Covid_19 COVID2019,0,0,0,0,0,0,0,0,1,0,0
1.24518E+18,re zero rlly got pushed back cus of coronavirus. i HATE IT HERE,0,0,0,0,0,0,1,0,0,0,0
1.24517E+18,"Maybe tomorrow the gov will be like APRIL FOOLS the covid19 was all a lie, go back to ur normal lives",1,0,1,0,0,0,0,0,0,0,1
1.24785E+18,South Africa: Happy 20-Plenty! Corona: Hold my beer.,0,0,0,0,0,0,0,0,0,0,1
1.24785E+18,Life is not going to be same after Coronavirus is gone.....! More expensive World With limited incomes Large scale unemployment,0,0,0,1,0,1,0,0,0,0,0
1.24521E+18,Im watching this movie The Last Ship on TNT and this pandemic is sounding a lot like this Coronavirus,0,0,0,1,0,0,0,0,0,1,1
1.24515E+18,A lot of you would benefit from staying off social media for a few days and it shows. coronavirus socialmediadistancing,1,0,0,0,0,0,0,0,0,0,1
1.24517E+18,Hydroxychloroquine IS an effective measure against COVID19. Any person or entity that says otherwise is lying.,0,0,0,0,0,0,0,0,1,1,1
1.24523E+18,Dnt go out TG lo -97 Ap lo - 87 Corona positive cases : COVID19 StayHomeStaySafe,1,0,0,0,0,0,0,0,1,0,0
1.24517E+18,any chance youd jump in my podcast to talk investing post corona? Our Chicago founders would love it,1,0,0,0,0,0,0,0,0,0,0
1.24517E+18,We are all stuck on our own boats in the middle of the ocean while a hurricane is bearing in. Covid_19,0,0,0,1,0,1,1,0,0,0,0
1.24514E+18,"Agree! These questions absolutely need to be asked, and answered !! coronavirus origins...",1,0,0,0,0,0,0,1,0,1,0
1.2452E+18,. Corona has left a huge impact to the extent that we are looking for Social Distancing on old tv serials as well.,0,0,0,0,0,1,0,0,0,1,1
1.24519E+18,A symptom of COVID-19 is lack of taste. Ive had Corona virus since I started dating.,0,0,0,0,1,0,0,0,0,0,1
1.24523E+18,Please stop calling it the Coronavirus it's a hoax. They're laughing at us all - especially the stay home muppets.,0,0,0,1,0,0,0,1,0,0,0
1.24525E+18,Alright time for the government to say April fools bout Corona so we could get back to our lives,1,0,0,1,1,0,0,0,0,0,1
1.2452E+18,im sorry but everytime somebody says the word Coronavirus I hear Cardi B and Everytime somebody says quarantine I hear Tory Lanez,0,0,0,0,0,1,0,0,0,0,1
1.24517E+18,MY GRANDMA JUST TOLD ME THAT SHE HAS BEEN EATING A LITTLE BIT OF VICKS VAPORUB EVERY DAY TO PREVENT CORONAVIRUS !!!!!,0,0,0,0,0,0,0,0,0,0,1
1.24525E+18,Your Covid19 jokes and pranks are insensitive af. People are actually dying because of the virus.,0,0,0,0,1,1,1,0,0,0,0
1.24523E+18,how can I create credit shell my flight was cancelled by the airline due to covid19 outbreak.,0,0,0,0,0,1,1,0,0,0,0
1.24782E+18,BREAKING Oman pardons almost 600 prisoners including 336 foreigners amid coronavirus fears. Good news,0,0,0,0,0,1,0,0,1,0,0
1.24515E+18,Corona Virus made most forget to wish each other Happy New Month. Happy New Month Guys. Lets stay Safe and Alive.,1,0,0,0,0,0,0,0,0,0,0
1.24518E+18,"you know you have allergies but take a corona virus test just to make sure, and it turns out to be positive...april fools i guess",0,0,0,0,1,0,0,0,0,0,1
1.24517E+18,"What if country leaders shouting today AprilFoolsDay claiming COVID19 was a prank, if that is the case.",1,0,1,0,0,0,0,0,0,0,1
1.24525E+18,Wow for the first time I sat down to finish 2 back to back . Thanks to Covid19 Stay safe,1,0,0,0,0,0,0,0,0,0,0
1.24517E+18,"OMG! lol, rofl, lmao. PeopleNow thanks to COVID19",0,0,0,0,0,0,0,0,0,0,1
1.24518E+18,Went out for a drive w my fam and my mom rly said look even the trees look sad cause of corona,0,0,0,0,0,1,0,0,0,0,1
1.24521E+18,Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,0,1,0,0,1,0,0,0,0,1,0
1.24519E+18,Im finally on Twitter. Hope everyone is hanging in there with the coronavirus situation. Were working hard to resolve this problem.,1,0,0,0,0,0,0,0,0,0,0
1.24517E+18,"Im so relieved, my uni is providing Students funds due to COVID19",1,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Gaddar r in every profession. Bwood now cricketers too. 2020/corona brought out every criminal out in open.,1,0,0,0,0,0,1,1,0,0,0
1.24518E+18,Its illegal to tell fake positive corona person in april mop,0,0,0,0,0,0,1,0,0,0,1
1.24515E+18,"Yeh sure, he died from the coronavirus... That's too much of a coincidence",0,0,0,1,0,1,0,1,0,0,0
1.24521E+18,seeing posts about frontliners passing away d/t covid19 babawi kami sa 2022 for u,0,0,0,0,1,1,0,0,0,0,0
1.24516E+18,God has wash away the corona virus with the rain... Jah Bless..,1,0,1,0,0,0,0,0,0,0,0
1.24525E+18,"16,000 + cr allotted to NRC NPR. Can we divert it to fight Coronavirus?",1,1,0,0,0,0,0,0,0,0,1
1.24514E+18,More dangerous than the corona virus. You might end up autistic Godspeed,0,0,0,0,0,0,0,0,0,1,1
1.24518E+18,"online classes for marketing, when you are left with nothing due to coronavirus. college was real fun COVID19 HOTL752",0,0,0,0,0,1,1,0,0,0,1
1.24786E+18,Im telling yall theses corona phase dreams are craaayy !,0,0,0,0,1,1,1,0,0,0,0
1.24522E+18,4chans april fools prank is a coronavirus joke sjdksk GOD,1,0,0,0,0,0,0,0,0,0,1
1.24525E+18,"Breaking FoxNews Alert : Coronavirus death toll in US reaches 4,000",0,0,0,0,0,0,0,0,1,0,0
1.24519E+18,Damn remember when we thought black people couldn't get Corona? .. seem like so long ago lol,0,0,0,0,0,0,0,0,0,0,1
1.24523E+18,"2 new recoveries in Cambodia totaling 25 in this place. Already 178,144 worldwide. coronavirus covid19 Cambodia",0,0,0,0,0,0,0,0,1,0,0
1.24525E+18,Up past midnight on a week night??? Yep. Unemployed... Fuck You CoronaVirus!!!,0,0,0,1,0,0,1,0,0,0,0
1.24514E+18,The ratings-hound loves his coronavirus show. And revels in the media attention.,0,0,0,0,0,0,0,0,0,1,1
1.24519E+18,Stg if this corona shit wasnt happening nobody would be hearing from me or seeing any sign of me !!,0,0,0,0,0,1,1,0,0,1,0
1.24519E+18,"No. I'd rather move to Corona infested, Communist China than buy an American made car. No.",0,0,0,0,0,0,1,0,0,1,1
1.24522E+18,I bought the same shoes in 3 different colors today corona ihy,0,0,0,0,0,0,1,0,0,0,1
1.24515E+18,put a finger down if ur so avoidant in life u pretended to think u had corona to not have to see ur boy for 2 wks,0,0,0,0,0,1,1,0,0,0,1
1.24524E+18,JAE FCKIN JOONG GOT CORONA?????? WE ALL SAID TRUMP NOT HIMMMMMM,0,0,0,0,0,0,1,0,0,0,0
1.2452E+18,"US coronavirus deaths set one-day record at 865, according to Johns Hopkins University: AFP news agency",0,0,0,0,0,0,0,0,1,0,0
1.24516E+18,"Ok trick question, which is worse coronavirus or cancer? (no disrespect intended)",0,0,0,1,0,0,0,0,0,1,0
1.24761E+18,Bill and Melinda Gates are to spend billions setting up coronavirus vaccine factories. Good news.,1,1,0,0,0,0,0,0,0,0,0
1.24519E+18,Mother Nature appears to have had enough of our disregard for Mother Earth. Idaho TrumpPlague TrumpVirus COVID19,1,0,0,1,0,0,0,0,0,0,1
1.24524E+18,I better not see anyone making coronavirus April Fool jokes on here,0,0,0,0,0,0,1,0,0,1,0
1.2452E+18,Corona was released by China to damage the american economy...that is a DECLARATION OF WAR..................,0,0,0,1,0,0,0,1,0,1,0
1.24518E+18,Could the public really bring down Fox in a legal bloodbath? Covid19usa,0,0,0,0,0,0,1,0,0,1,0
1.24785E+18,"Nigeria discharged 44 people with MALERIA not CORONA_VIRUS, Corona virus not yet in Nigeria..!!",0,0,0,0,0,0,1,0,1,1,0
1.24516E+18,as soon as this is over Im going to treat my house like IT has the corona. u will NOT see me in there,1,0,0,0,0,0,0,0,0,0,1
1.2452E+18,That corona depression definitely hits harder than the seasonal god damn,0,0,0,0,0,1,1,0,0,0,0
1.2452E+18,*after playing animal crossing* i caught coronavirus its at least a C+,0,0,0,0,0,0,1,0,0,0,1
1.2452E+18,"BREAKING : White House projects 100,000 to 240,000 deaths in the US Coronavirus",0,0,0,0,0,1,0,0,1,0,0
1.24521E+18,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",0,0,0,0,1,0,1,0,0,0,0
1.24519E+18,i best not catch any of yall making april fools jokes about the coronavirus cause that block button will be looking really good then,0,0,0,0,0,0,1,0,0,0,1
1.24515E+18,"Corona virus, quarantine, and now add 6.5 earthquake. I win. I dont know what but i deserve to win today",0,0,0,0,0,0,1,0,0,0,1
1.24522E+18,"Sir, Please contribute some amount to combat Corona virus. This country gave you so much.",1,0,0,1,0,1,0,0,0,1,0
1.24515E+18,Alhamdulilah its April My babys month The month money heist is coming out And the month corona will end by Allahs mercy,1,0,0,0,0,0,0,0,0,0,0
1.24525E+18,"imagine you waking up today and realized that this COVID19 stuff is an April fool idea, what a relief would it be ! coronavirus",1,0,0,0,1,1,0,0,0,0,0
1.24521E+18,Not excited for all the I have coronavirus... APRIL FOOLS jokes that will inevitably fill my feed,0,0,0,0,0,0,1,0,0,0,1
1.24784E+18,Gov't has no plans of helping Ugandans stranded abroad as of now-MOFA PS Mugoya Patrick COVID19UG lockdowneffect COVID19,0,0,0,0,0,0,1,0,1,0,0
1.24519E+18,Theres a new Sufjan Stevens album and its all moody electronic instrumental stuff which is definitely coronavirus mood.,1,0,0,0,0,0,0,0,0,0,1
1.24521E+18,I'm no conspiracy theorist but I believe Carol Baskin is behind this Coronavirus! Haaayman!.,0,0,0,0,0,0,0,1,0,0,1
1.24515E+18,How would you consider an act of spitting on people by an infected corona virus patient from TablighiJamaat ?,0,0,0,0,0,0,1,0,0,0,0
1.24522E+18,"IndiaThanks Saluate to all doctors ,police , supply chains , farmers , all related persons who fight against Corona and save Bharat.",0,1,0,0,0,0,0,0,1,0,0
1.24521E+18,"As of Today, More precious than Rolls Royce are tissue Rolls in the US. COVID19 coronavirus",0,0,0,0,0,0,0,0,0,0,1
1.24523E+18,"36 new confirmed case(s) in China totaling 81,554 in this place. Already 859,460 worldwide. coronavirus covid19 China",0,0,0,0,0,0,0,0,1,0,0
1.24525E+18,Hence proved that it was a China's bioweapon otherwise they wont reopen such wet markets COVID19,0,0,0,0,0,0,1,1,0,0,0
1.24521E+18,So gun girl said Corona is god punishing us for being mean and bullying her,0,0,0,0,0,1,0,0,0,1,1
1.24517E+18,Can we just use those big fog machines like Italy is with disinfectant EVERYWHERE PLEASE?! coronavirus COVID19,1,0,0,0,0,0,0,0,0,1,0
1.24515E+18,Choosing_Stupidity: Be sure to spread Covid19 among yourselves. The planet needs fewer stupid people.,0,0,0,0,0,0,1,0,0,0,1
1.24516E+18,IF THE FUCKING CORONA VIRUS RUINS FILMING FOR THE GOOD DOCTOR SEASON FOUR LIKE IT DID WITH STRANGER THINGS IM GOING TO BE FUCKING FUMING,0,0,0,0,0,0,1,0,0,0,1
1.24519E+18,India press brief: Community wide spread is not happening. Media: TableeghiJamaat is spreading COVID19,0,0,0,0,0,0,1,1,1,0,0
1.24523E+18,Donald Trump use a scarf if you want to protect against Coronavirus. What a prick!!!,0,0,0,0,0,0,1,0,0,0,0
1.24516E+18,More dissent from the right (at least in the UK) concerning the official coronavirus so-called threat:,0,1,0,0,0,0,0,0,1,1,0
1.24523E+18,"My privilege is about to be loud as shit, but why exactly does it seem like most people arent able to get tested for coronavirus?",0,0,0,0,1,1,0,0,0,0,1
1.24524E+18,I havent heard anything about marijuana during this whole Covid19 thing. I wonder if anyone has tried that for a cure.,1,0,0,0,0,0,0,0,0,0,1
1.24785E+18,Covid19 lockdown situation is like our own 'existential crisis' hanging over our heads.. PMKcallsCurfewExtension,0,0,0,0,1,1,0,0,0,1,0
1.24514E+18,I cant believe the new reality that were living in. WH projects more than 100k Coronavirus deaths. SocialDistancing saves lives.,0,0,0,0,1,0,1,0,0,0,0
1.24523E+18,yall ever just like yell coronavirus like cardi b LMFAOOOOO,0,0,0,0,0,0,0,0,0,0,1
1.24518E+18,"last time i was here, i was sick of this shit im back wit coronavirus",0,0,0,0,0,1,1,0,0,0,0
1.24522E+18,So its April fools day and Im waiting for someone to say that all this corona shit is fake so we can all go back to our normal lives,1,0,0,0,0,1,0,0,0,0,0
1.24515E+18,God lemme wake up tomorrow and this corona virus should be April fools,0,0,1,0,0,0,0,0,0,0,1
1.24522E+18,What if the government was to come out today and say APRIL FOOLS!! THE CORONAVIRUS IS FAKE!!,1,0,0,1,0,0,0,0,0,0,1
1.2452E+18,oomf stop talking about your bachelors trip when the covid19 is happening challenge: failed.,0,0,0,0,0,1,0,0,0,0,1
1.24518E+18,"i wanna go to a pride festival with someon,e hmu if interested (obviously after corona)",1,0,0,0,0,0,0,0,0,0,0
1.24518E+18,Pakistani are human bombs what the difference whether they die with corona or by doing jihad,0,0,0,1,0,0,1,0,0,0,0
1.24524E+18,I demand Indian government to give minority status to coronavirus with immediate effect.,1,0,0,0,1,0,1,0,0,0,0
1.24786E+18,"Yeah, corona is not the end of the world. Things will get better It will be alright",1,0,0,0,0,0,0,0,0,0,0
1.24516E+18,"On a positive note, we had a 6.5 magnitude earthquake in Idaho to take our minds off the Corona Virus",1,0,0,0,0,0,0,0,0,0,1
1.24515E+18,"Happy new month, Covid19 will come to an end this month in Jesus name amen COVID19 AprilFoolsDay",1,0,1,0,0,0,0,0,0,0,1
1.24786E+18,Swedish state epidemiologist: Majority of covid-19 infections are from persons without symptoms,0,0,0,0,0,0,0,0,1,0,0
1.24516E+18,"In the last hour, it is estimated that 141 people tweeted that they have been laid off. CoronaVirus COVID19",0,0,0,0,0,1,0,0,1,1,0
1.24519E+18,Anxiety was my roommate since 5th standard and now it is fuccking sitting on my head all day 24/7 coronavirus,0,0,0,0,1,0,1,0,0,0,0
1.24786E+18,Top 5 Trending Hashtags on Twitter in the World 1. COVID19 2. coronavirus 3. stayhome 4. COVID19 5. lockdown,0,0,0,0,0,0,0,0,1,1,0
1.24514E+18,Yes. Eat 1kg of chili per day to burn the corona inside of you.,0,0,0,0,0,0,0,0,0,0,1
1.24525E+18,Temples are donating money and mosques are spreading Corona virus. This is the difference between Hinduism and Islam.,0,0,0,0,0,0,1,0,0,1,0
1.24517E+18,if corona doesnt send out a tweet tomorrow saying april fools everything can go back to normal i will lose it.,1,0,0,1,0,0,1,0,0,0,0
1.24525E+18,Coronavirus All things are because There are reactions of many people. No response means no value. So it was worth it. that is all,0,0,0,1,0,0,1,0,0,0,0
1.24514E+18,LMFAO TUH E CORONAVIRUS MESSING UP EVERYBODY MORALS!,0,0,0,0,0,0,0,0,0,0,1
1.24517E+18,The talk of economy over life sounds so familiar. And is still not thought to the end. corona climate pollution,0,0,0,0,0,0,1,0,0,1,0
1.24519E+18,So Trump says 100k deaths from the coronavirus is a win wtf is really going on?!,0,0,0,0,0,0,1,1,0,0,0
1.24524E+18,the government better announce the corona virus is fake on april 1st,1,0,0,0,0,0,0,0,0,0,1
1.24524E+18,"jaejoong seriously said he was hospitalized w covid19 AS AN APRIL FOOLS JOKE?? fuk him. no seriously, how is that funny.. ugh.",0,0,0,0,0,0,1,0,0,0,0
1.24518E+18,Duh. But the fact that Wuhan was locked down was sign enough that COVID19 was deadly damn serious.,0,0,0,0,1,0,0,0,0,1,0
1.24515E+18,we literally hugged 4 days ago madame. also id catch corona for you,0,0,1,0,0,0,0,0,0,0,1
1.24516E+18,might fuck around and get my nose pierced after the coronavirus chills out,1,0,0,0,0,0,0,0,0,1,1
1.24525E+18,"BreakingNews Coronavirus death toll in US reaches 4,000 via",0,0,0,0,0,0,0,0,1,0,0
1.24515E+18,"Just like coronavirus, if we wait until thousands are dying to address global warming itll be way to late.",0,0,0,1,1,0,0,0,0,0,0
1.24523E+18,"1 new recoveries in Uzbekistan totaling 8 in this place. Already 178,135 worldwide. coronavirus covid19 Uzbekistan",0,0,0,0,0,0,0,0,1,0,0
1.24525E+18,that kim jae joong is so cancelled Y'all can joke BUT PLEASE NOT CORONA,0,0,0,0,0,0,1,0,0,0,0
1.24782E+18,"Health Ministry: 112 new cases of coronavirus in past 24 hours, total 855 KUNA KUWAIT (M.T)",0,0,0,0,0,0,0,0,1,0,0
1.24516E+18,Coronavirus catching these hands if we cant all eat crawfish and enjoy the fam bam,1,0,0,0,0,0,0,0,0,0,1
1.24514E+18,Fuck China! Evil LIARS commies news coronavirus kungflu cnn msnbc chinesevirus America,0,0,0,0,0,0,1,0,0,0,0
1.2452E+18,"Death toll so far; Corona Virus 1, Police Brutality 3.",0,0,0,1,0,0,1,0,1,0,0
1.24523E+18,"I get yall are bored due to corona and yada yada, but do you have to be so damn miserable? Like let people be happy.",0,0,0,1,0,0,1,0,0,1,0
1.24521E+18,"Almost death today not because of the corona virus but bcs i forcing my self, what a dumb.",0,0,0,0,0,0,0,0,0,0,1
1.24524E+18,"Hes checking to see if 200,000 is more than Genghis Khan killed right now. coronavirus COVID19 TrumpLegacy",0,0,0,0,0,1,0,0,0,0,1
1.24524E+18,i really hope this coronavirus and quarantine mess was just the governments april fools joke of 2020.,0,0,0,0,0,1,0,0,0,0,1
1.24515E+18,Horrible wants corona to be diverted to kafir countries.this is the hidden mindset .rarely exposed on video,0,0,0,0,0,1,0,1,0,0,0
1.24785E+18,Likh ke lelo. After 15 Shaban the Vaccine of Corona will come out. ArrivalOfImamMahdi,1,0,0,0,0,0,0,0,0,1,0
1.24515E+18,ICYMI Trump was one of the first morons to call coronavirus the flu.,0,0,0,0,0,1,1,0,0,0,0
1.24786E+18,"hasta covid19 gikuhaan gihimong covid14. hmmm well, what can we expect?",0,0,0,1,0,1,1,0,0,0,0
1.24516E+18,"Once this corona virus passes, expect to see a lot of your own friends join pyramid schemes.",1,0,0,0,0,0,0,0,0,0,1
1.24786E+18,Yall really think this corona virus out here came out of nowhere.. damn gov trying to kill off population,0,0,0,0,0,0,1,1,0,0,0
1.24514E+18,I'm sure one of my useless friends will call me ant tell me they have corona today,0,0,0,0,1,0,0,0,0,0,1
1.24514E+18,More testing kits more cases duh. And less Casulaties. coronavirus TheLockdown Coronavirustruth,0,0,0,1,0,1,0,0,0,0,0
1.24785E+18,"Corona Virus is scaring me, how can a virus move so fast it was just in China 3 weeks ago",0,0,0,0,1,0,0,0,0,0,0
1.24515E+18,I knew a guy like this existed in my thoughts and prayers but low key never thought Id get one unless he gives me corona then nvm,0,0,0,0,0,1,0,0,0,0,1
1.24516E+18,This is the kind of presidential message we need USA pandemic COVID19 ImWithHer,1,1,0,0,0,0,0,0,0,0,0
1.24521E+18,"Why amidst this whole COVID19 pandemic, crisis, are countries rolling out 5G? Signing bill's into law? We need to focus.",0,0,0,1,0,0,1,1,0,0,0
1.24523E+18,so many bills so little money :) thanks COVID19 I hope you get fucked in the ass with a cactus,0,0,0,0,0,0,1,0,0,0,0
1.24518E+18,"If today we could split America in half, who side U want to be on in our coronavirus crisis?",0,0,0,0,1,0,1,0,0,0,1
1.24515E+18,Nobody knows Coronavirus better than me.,0,0,0,0,0,0,0,0,0,1,1
1.2452E+18,Maaaaan. The pen is flowin. I been knocking out ALOT of features. I should just release somn new. newmusic Quarantine COVID19 hiphop,1,0,0,1,0,0,0,0,1,0,0
1.2452E+18,"so who is calling off corona for aprils fools day ?? the gag is up, lets move on now.",1,0,0,0,0,0,0,0,0,0,1
1.24522E+18,"American Revolution 2 will not be fought with muskets, but with microscopes. COVID19 coronavirus StayAtHome",0,0,0,0,0,0,1,1,0,1,0
1.2452E+18,You guys should've connected the dots by now and known Ozzy Osbourne is the cause of this Corona Virus pandemic. Patient Zero.,0,0,0,0,0,0,0,1,0,0,1
1.24517E+18,Yall all such good mathematicians why yall so scared of coronavirus but regularly text and drive,1,0,0,0,0,0,1,0,0,0,0
1.24514E+18,After this covid19 is under control..... I'll bet that ties in with pulmonary hypertension.,0,0,0,1,1,0,0,0,0,0,0
1.2452E+18,gov. estimates 100-240k US deaths from corona virus and were only at 4k. yippee,0,0,0,1,0,0,0,0,1,0,1
1.24517E+18,"In 15 years, kids are gonna be captioning their 19th birthday pics 19-my corona year!",0,0,0,0,0,0,0,0,0,0,1
1.24521E+18,"This coronavirus needs to end quickly, Im going insane staying inside my house",0,0,0,0,0,0,1,0,0,0,0
1.24785E+18,Health CS Mutahi Kagwe expected to brief Kenyans on COVID19 anytime from 3.30pm.,0,0,0,0,0,0,0,0,1,1,0
1.24523E+18,Fuck this covid19 bs its running all these wonderful things I wanted to plan for my bff bday coming up like its so aggravating,0,0,0,0,0,1,1,0,0,0,0
1.24786E+18,"one day COVID19 will do a mistake and evolve, which makes it easy to detect the symptoms and easier to contain it.",1,0,0,0,0,0,0,0,0,1,0
1.24523E+18,corona said fuck your hot girl summer its high girl quarantine,0,0,0,0,0,1,0,0,0,0,1
1.24514E+18,"PSA: Dont ask delivery drivers to make special birthday wishes to your order. Come on, people. coronavirus servers",0,0,0,0,0,0,1,0,0,0,1
1.24519E+18,Jesus fucking Christ. Please let coronavirus wipe us off the face of this planet.,0,0,0,1,0,0,1,0,0,0,0
